UBCF1,UBCF2,PAM,IBCF,POP,RANDOM,CONTENT,REAL,AVERAGE
3.771428571,3.545728652,1.529411765,3.492214845,2.955497198,4.732238454,2.68907563,3,3.245085016
3.075128705,2.936807833,3,3.004775641,2.889354165,3.608558028,2.773768926,3,3.041199043
3.843006234,4.065435658,2,3.965668005,3.843116327,2.891935104,3.923566879,5,3.504675458
3.133775108,3.42702923,2.25,3.309067302,3.274828706,3.372683656,2.988402916,3,3.10796956
3.642201835,3.723321802,4,3.40200118,3.918249514,4.094469571,3.899122807,4,3.811338101
3.833333333,4.114106494,2.8,4.005024594,4.453140746,4.671839336,4.088235294,3,3.995097114
3.73245614,3.73245614,3,5,3.723768242,5,3.322530864,1,3.930173055
4.006535948,4.006535948,2.583333333,5,4.384594866,3.594103527,4.003073141,4,3.939739538
3.743455497,3.764379047,4.5,4.190096088,3.374864499,4.151863011,3.650655022,4,3.910759024
3.660862334,3.681045436,3.6,3.865702055,3.923850046,3.588129148,4,3,3.759941289
3.77852349,3.77852349,3.954545455,3.712365225,3.431968233,1.715337468,4,3,3.481609051
3.921671966,4.097240074,3.529411765,4.032515741,4.580786923,2.977142365,3.545454545,5,3.812031911
3.098765432,3.190593129,3.6,3.406201257,2.558514457,3.728206201,3.342723005,1,3.275000497
3.488350657,3.690654625,2,3.64549312,3.925355452,3.408085958,3.3125,2,3.352919973
4.435164231,4.623831392,3.846153846,4.72198542,4.788600232,3.586077729,2.302878598,5,4.04352735
4.20798213,3.808593519,5,4.135064806,4.038281662,3.577536998,3.837696335,3,4.086450779
3.625254636,3.625275656,2.642857143,3.99085697,3.584874295,2.576385635,3.064369557,3,3.301410556
4.313981436,4.185889179,3.666666667,4.050137825,4.459523227,5,4.041530412,4,4.245389821
3.429637546,3.505953524,4,4.056532904,3.831675946,1.331998922,3.03699751,4,3.313256622
4.101217256,4.158760715,1,4.275084347,4.172404079,2.031442801,3.942202376,4,3.383015939
3.742857143,4.107759924,2,3.516011711,4.142198109,3.593796092,3.941176471,4,3.577685636
3.585454545,3.599264706,3.773913043,3.782339195,3.965713531,3.797855117,3.379692833,5,3.697747567
3.083212433,3.254666449,3,3.528944548,3.286709353,5,2.113574841,3,3.323872518
3.371063295,3.641472771,2,3.632435176,3.499055614,3.762234437,3.647058824,4,3.364760017
3.93800422,3.456751014,3.347826087,4.307417849,3.939859407,5,3.646409415,4,3.948038285
3.54331924,3.459473415,1,3.075282952,3.691558972,1.90756736,3.118534483,3,2.827962346
3.773655863,4.057528931,3.5,3.139092871,3.751220075,3.329400611,3.767790262,4,3.616955516
3.949685535,4.199331208,3.625,4.164456905,4.314711905,4.553622124,3.859216255,4,4.095146276
3.745595085,3.538448604,3,4.118568171,3.949194784,3.593286254,4.555555556,4,3.785806922
3.559144243,3.694169597,2.307692308,4.034247396,4.116186294,4.251406988,3.128140704,3,3.58442679
3.016129032,3.020098005,3,2.493412085,3.058052967,2.291975506,3.070912672,2,2.850082895
3.433338864,3.526315789,2.5,3.48818039,3.258618888,2.966808537,3.322580645,3,3.213691873
3.643041191,3.855548628,2.966666667,4.613358876,3.979830627,4.521207927,3.103720406,3,3.811910617
4.195632051,4.364382902,3.666666667,4.882317519,4.519544136,5,2.872143298,5,4.214383796
4.134744866,4.386470028,4,3.897127752,4.252625506,4.660318066,4.661538462,5,4.28468924
3.840707965,3.840707965,3.076923077,3.932823731,4.151151945,5,3.154545455,4,3.856694305
3.338422484,3.409448819,3,2.660533507,2.398607065,2.71581298,2.661010958,2,2.883405116
3.647058824,3.647058824,4,0,2.862567944,3.62907442,2.4,3,2.883680002
3.669014085,3.865285242,3,3.974242914,4.312547238,3.464147029,4.943069307,4,3.889757973
3.749258697,3.895311383,2.25,3.901924777,3.894557626,2.354191058,3.36,3,3.34360622
4.33145495,4.376671716,3.625,4.670353272,4.475406687,5,1.24648986,4,3.960768069
3.96039604,3.96039604,2,3,4.022215099,4.690851748,3.5,1,3.590551275
3.945635714,3.974347326,2.230769231,3.803342479,3.97296618,5,4.077963405,4,3.857860619
3.673611111,3.707292117,3,4.091704799,3.934134022,3.410738371,3.094086022,5,3.558795206
4.269261426,3.911576794,2,4.25985027,4.37435881,4.317124732,4.539215686,2,3.953055388
3.788617886,3.604499415,3,4.027539458,3.23134683,4.15154903,3.906122449,3,3.672810724
2.934579439,2.943396226,5,3,2.79868986,5,2.878378378,3,3.507863415
3.553262545,3.430167598,1,3.538344101,3.937370079,2.640740717,3.24508519,4,3.049281461
2.857855362,2.840960982,3.244897959,2.704700975,2.367284369,2.80014612,2.25253028,2,2.724053721
4.2375,4.299761074,2.466666667,4.275719311,4.68157203,3.439871394,3.540145985,5,3.848748066
3.526051625,3.770135808,2.75,4.33840304,4.140772823,3.792645177,4.126760563,3,3.777824148
3.519363268,3.728570769,3,4.443045689,3.283279134,5,3.574766355,1,3.792717888
4.351851852,4.327272727,3.625,4,3.501035446,4.185809668,4.61971831,4,4.087241143
4.888888889,4.89111115,3,5,5,5,5,5,4.682857148
3.743606151,3.243293675,1,3.927370849,3.22590432,5,3.820895522,5,3.423010074
4.107142857,3.957752729,3.857142857,4.54556785,3.762584521,3.738096389,2.617449664,5,3.79796241
4.167701863,4.167701863,2,3,2.437441812,4.382141311,4.0287687,1,3.454822221
2.94375,3.151173128,3,2.107837131,2.801821712,1.265459255,3.947368421,2,2.745344235
3.636890042,3.592606175,2.882352941,3.986822383,3.817181053,4.38829303,3.451998506,4,3.679449161
3.466666667,3.482758621,2.25,3.665315764,3.7157719,3.445140192,3.833333333,5,3.40842664
2.756097561,2.738095238,3.133333333,0,1.953604359,2.045776746,2.176470588,3,2.114768261
3.129419984,3.175476446,1.529411765,3.120952425,2.558639073,3.656948518,3.273195876,4,2.920577727
4.147638152,4.703683372,3,4.784682676,4.719276966,5,3.919354839,5,4.324948001
3.401617586,3.487602678,4,3.542322767,3.446134275,2.775878739,2.278606965,3,3.276023287
3.479093612,3.472691037,1,4.630655398,3.950968902,1.535312058,3.268093782,4,3.048116398
3.986925494,4.269555682,2,3.770007946,4.315367659,3.124705274,2.192339038,4,3.379843013
3.910142046,4.140867742,3.285714286,3.903815253,4.141956766,5,3.839130435,4,4.031660933
3.332929544,3.179476178,3,3.738966648,3.63867463,3.426357173,3.14673913,3,3.351877615
3.761633352,3.836804174,3.222222222,4.206197398,4.19405998,1.560335282,3.922077922,5,3.52904719
4.036473651,4.013299653,1,3.52197501,3.585511113,4.588207856,3.988593156,3,3.533437206
3.265625,2.878173522,4,1.892665651,2.498769605,3.149168642,3.831852792,2,3.073750744
3.217948718,3.227272727,3,3.666666667,3.404732553,3.798674684,3.355871886,3,3.381595319
3.751146919,3.711900912,4,4.124075944,3.946975282,2.022938785,3.800304878,3,3.622477531
3.281614418,3.428571429,4,3.180222509,2.852663368,3.805529841,3.72,4,3.466943081
3.961538462,4.050334469,4.25,4.039204952,3.768848888,3.214668808,4,1,3.897799368
3.681415929,3.6875,2.333333333,3.715536761,3.523718884,2.769067257,3.4,2,3.301510309
2.052820878,2.805123697,1,3.772617321,2.245852563,2.805079059,1.339308963,1,2.288686069
3.8625,3.735527729,2,5,4.285312337,2.758171449,3.498364231,5,3.591410821
3.133556778,3.4308202,2.5,4.024114755,3.489789136,2.040365066,3.01572327,4,3.090624172
2.613307974,2.717069041,2.25,3.178177129,2.828340206,2.257961558,2.538922156,3,2.626254009
3.162162162,3.162162162,3.65,0,1.742700565,3.135561022,3.001494768,1,2.550582954
2.69980549,2.618047631,2.75,3.100070318,2.80370504,3.869002543,3.685714286,4,3.075192187
2.705357195,2.807550775,3.8,3.530060826,2.591898477,3.804499702,3.118556701,3,3.193989097
3.892628461,4.052054235,1.666666667,4.309476677,4.550177083,2.984825339,3.416666667,4,3.55321359
4.368421053,4.368421053,3,4.706657771,4.599731503,3.395949974,3.185667752,4,3.946407015
3.329001695,3.25435147,3,3.167572676,3.247963937,4.004575932,2.891992551,2,3.270779752
2.492599662,2.834975611,2.538461538,3.484747385,2.285443142,3.320029816,3.004792927,2,2.851578583
3.243035782,3.469732538,1,3.534739324,3.487433616,3.294543762,3.28,4,3.044212146
4.3704496,4.370643566,3.285714286,4.788639883,4.334769714,2.425206987,5,4,4.082203434
4.24545748,4.239388637,3.436363636,4.452723646,3.954474568,4.331480896,4.359342916,4,4.14560454
2.764705882,2.764705882,3,0,1.807434164,1,3.75,5,2.155263704
3.383066225,3.534877519,3.666666667,3.204583289,3.504206036,2.588581003,3.359020007,3,3.320142964
3.972729638,3.742577343,1,3.705408038,4.386529447,4.503339712,3.5,5,3.544369168
3.681971329,3.735202566,3.111111111,3.955564776,3.46043451,4.274903085,3.951828903,2,3.738716611
3.159466162,3.473684211,1,3.348397841,3.113465866,4.066332334,3.9375,4,3.156978059
3.338108883,3.251623972,2.694915254,3.212051883,2.413478892,3.591078304,3.177900893,1,3.097022583
3.121485751,3.153553635,3.25,3.00631622,3.632568181,3.104309738,3.210045662,2,3.211182741
3.157556823,3.097186967,1.333333333,3.234912956,3.283353695,2.933196438,3.06185567,4,2.871627983
3.789353272,3.964412811,4,4.133983814,3.6420873,3.903757008,3.666513128,2,3.871443905
4.169768098,3.820123527,3.8,3.737844255,4.59414723,4.854242529,3.95146871,5,4.132513478
4.167701863,4.167701863,4.0625,0,4.199191966,3.573355453,3.666666667,5,3.405302545
3.421177393,3.3,2.666666667,2.953943689,3.483734696,4.350115992,3.183673469,3,3.337044558
3.737588652,3.725352113,2.2,3.696105273,3.876002867,1.978346606,3.966887417,2,3.31146899
3.217948718,3.227272727,3.05,0,3.517921703,3.470559742,3.355871886,3,2.834224968
3.926867065,4.074962646,3.576923077,4.508406092,3.792010343,1,3.594594595,5,3.496251974
3.236217702,3.212416442,3.529411765,3.990972933,3.879358351,2.740734632,3.268907563,3,3.408288484
2.683920825,2.733058305,2.5,2.70532838,2.753732895,1.329384502,2.641618497,2,2.478149058
1.867572156,1.738202677,3.125,2.424966694,2.209105461,4.698077241,1.373486239,2,2.490915781
3.970311204,4.243620986,5,4.428345279,4.187789065,2.423268884,3.683366733,5,3.99095745
2.961921657,3.202247191,4,3.682161329,2.850674451,3.153219474,2.97928749,4,3.261358799
1.940741116,2.495671505,3.666666667,3.05615131,2.264125764,1.846921044,2.704545455,3,2.567831837
3.191011236,3.202247191,3.266666667,3.330914694,2.537656156,1.884207749,2.998938879,3,2.915948939
3.658163265,3.658163265,5,4.269444154,3.86455836,2.866187725,2.180516899,5,3.642433381
3.166907744,3.109108759,2,2.832442092,3.121871349,4.173540783,2.146179402,4,2.935721447
3.24925816,2.759554042,2.888888889,3.73535473,2.432989817,3.894207211,1.961859956,4,2.988873258
3.150134048,3.157491277,1.913043478,2.854767862,3.259403872,2.684919168,4.489126057,2,3.072697966
3.608861587,3.725117108,2.333333333,4.087350432,3.170590875,3.679154054,3.762971175,3,3.481054081
3.458333333,3.598821775,1,4.275522808,3.316267672,2.198042914,4.095238095,5,3.1346038
3.139534884,3.245689627,2.988764045,3.393133167,3.390865387,4.29111172,2.736206897,3,3.312186532
3.414448669,3.611325446,4.25,2.595156999,4.067267815,4.30961286,4.739776426,2,3.855369745
2.871716928,2.813271977,2.6,2.095668238,2.300890295,3.898459697,2.983677241,2,2.794812054
3.491236168,3.594603929,3.5,3.995445492,3.638616856,2.716045036,3.067419962,4,3.429052492
3.925675676,3.932432432,3,0,3.98320392,4.669924004,4,5,3.358748005
3.643195595,4.071609128,2,4.52656921,4.242011994,3.161459603,3.327731092,5,3.567510946
4.07485918,4.342320103,3,4.15839561,3.672478504,3.595759508,3.793357934,3,3.80531012
3.4821373,3.161060402,3,3.925468894,3.763820432,2.61004128,3.950863214,5,3.413341646
3.613210866,3.496937288,5,3.716391377,3.310699624,3.841863437,3.718065913,4,3.813881215
3.127272727,3.206625423,1,3.576457845,3.322438829,1.982385792,3.220264317,3,2.776492133
3.14168683,3.006783226,4.060606061,3.073057315,3.000207756,4.154608333,3.21751051,3,3.379208576
3.326203209,3.251676789,4,3.932811807,3.865795692,4.846759984,3.354015748,5,3.79675189
4.229417177,4.503218223,3.25,4.38088267,4.390780218,4.069738427,3.709677419,5,4.076244876
4.066666667,4.31230226,4.5,3.134784532,4.441035626,5,4.152362584,4,4.229593096
3.731707317,3.731707317,2.846153846,3.051447039,3.723208888,1.160185609,3.952243126,3,3.170950449
3.840757264,3.760276252,2.75,3.373032122,3.843860439,4.690905309,3.170212766,5,3.632720593
3.405405405,3.391891892,2.968253968,0,2.227519746,4.307116683,3.857142857,3,2.87961865
3.637536343,3.574827561,3,3.883786448,3.992886659,2.215977955,2.487179487,5,3.256027779
3.544117647,3.563712536,2.45,3.79853481,3.717026676,4.048274978,3.993464052,3,3.587875814
3.5625,3.5625,2.666666667,2,3.209493033,2.981958887,2.727272727,3,2.958627331
3.405405405,3.391891892,3.714285714,3.66530644,3.724345133,2.356757219,3.031390135,3,3.327054563
3.390036266,3.224367365,4,3.807504294,3.386021311,3.145212945,3.680137575,4,3.519039965
4.4,4.4,2,0,4.206337748,4.831517719,4.454545455,5,3.470342989
3.180033139,3.591033879,3.5,3.023525746,3.396581698,1.336955654,3.251612903,5,3.039963288
4.045454545,4.045454545,1.333333333,4.030733038,3.782383059,4.1408227,4.4,3,3.682597317
3.80454685,3.867436255,2.25,3.870019033,3.910238971,3.203502603,3.714285714,4,3.517147061
3.150134048,3.172297178,3,2.81568742,2.948473399,4.126644177,2.85106383,3,3.152042865
3.608247423,3.699459372,3.6,4.028964195,3.368988008,2.741866215,3.989891564,4,3.576773825
3.833333333,3.833333333,1.666666667,3.729863737,3.437503352,4.33246662,4.5,3,3.619023863
2.934234162,2.43912169,2.948148148,2.559805654,2.328538539,2.772337692,2.788086913,2,2.681467543
3.485549133,3.502923977,3.069767442,0,3.526958113,5,3.01035503,3,3.085079099
3.718285444,3.891984528,2.6,3.664431261,4.097239188,3.815423495,3.345854922,3,3.590459834
2.933190319,3.279093832,2.75,2.845115601,2.643753164,2.820256034,2.214703425,2,2.783730339
3.746666667,3.38582664,3.636363636,2.229419965,2.784858133,5,2.969230769,1,3.393195116
3.886917306,3.856352246,3,4.281256377,3.759938913,4.982370568,3.90418054,4,3.953002279
4.268669325,4.167815834,3.428571429,4.399343095,4.681902409,2.356269571,4.382352941,5,3.954989229
3.121869186,3.071131076,3.888888889,3.084341668,3.092866787,2.879171236,2.857142857,3,3.142201671
3.425925782,3.334185805,2.75,3.448310032,3.152306252,3.864311566,3.473684211,3,3.349817664
3.745013346,3.885621403,3,3.623480922,3.940322474,4.641285241,3.657805255,4,3.784789806
3.8,3.796549569,4.027027027,3.428566858,3.40884768,3.384564649,3.718065913,2,3.651945957
3.123990419,3.014457044,2,3.077725656,2.831808014,3.355207239,2.849056604,4,2.893177854
3.607843137,3.607843137,3.25,3.805624707,3.983018439,2.910343818,3.984313725,2,3.592712423
3.636697728,3.571313413,3.75,4.007204713,3.589131362,2.722431692,4.571428571,5,3.692601068
3.728098344,3.643216335,1,3.964721661,3.95708849,3.93428608,4.003021148,4,3.461490294
3.909759598,3.955728367,3,3.796014687,3.844721449,3.170276368,3.869565217,3,3.649437955
3.206528643,3.364502929,2,3.614585999,3.177459191,2.225361518,3.219512195,4,2.972564354
4.061953155,3.57740151,3,4.070240357,3.604581457,3.549321859,4.0287687,3,3.698895291
3.348238898,3.161663953,2,3.774459029,3.566031406,2.2842659,2.987475849,5,3.017447862
3.5,3.486486486,3.5625,3.56045413,3.751330503,1.946902467,3.101694915,2,3.272766929
3.60929812,3.613267494,2,4.537439978,3.953611809,4.946834757,4.596491228,5,3.893849055
4.316198819,4.336334167,2.833333333,4.508900106,4.21197668,4.793612922,4.052386496,5,4.150391789
3.429637546,3.509976555,2.851851852,3.744840731,3.590316135,3.147697099,3.07,4,3.334902845
3.926862894,3.807692308,2.2,3.52154587,4.022163829,4.282820943,3.823529412,4,3.654945037
3.24925816,3.25147929,4,2.90691228,2.150305339,4.850352436,3.287258248,4,3.385080822
3.853256774,3.717058174,2,4.271966954,3.429134254,3.497902841,2.723868955,5,3.356169707
3.520937511,3.540525334,1,4.087882576,3.690847727,5,3.394366197,4,3.462079907
3.828571429,3.828571429,1.666666667,2.118329294,3.485620227,4.699796553,4.504646176,2,3.447457396
4,3.976821724,3.5,3.700363662,3.099714002,4.640948775,4.533333333,4,3.921597357
3.647727273,3.647727273,1,4.10122938,3.73758068,3.224091308,3.920289855,3,3.325520824
3.256585182,3.011667955,1,3.231853711,2.683631798,3.714855287,1.631906077,5,2.647214287
3.374384236,3.470479727,1.428571429,4.155530168,3.545024955,3.208340863,1.30879155,4,2.927303275
3.918918919,3.868421053,1.913043478,3.911245865,3.975418507,4.564662532,4.2,4,3.764530051
4.297541224,4.316200656,3,4.383576089,4.574017953,3.454226945,3.962691711,5,3.998322082
4.05,4.053051819,3,4,3.788904798,3.717481501,4.068965517,4,3.811200519
3.950690317,3.962224339,1,3.771082626,3.42925534,3.406390437,4.121212121,3,3.377265026
4.043319724,4.11875,2.2,4.739051284,4.161855113,4.167394745,4.628121982,4,4.008356121
3.075725886,3.151195875,2.647058824,3.838821878,3.565498174,2.517823615,2.973880597,4,3.110000693
2.634730539,2.469350706,3.52173913,2.697581588,2.562856545,2.53495964,2.276394042,2,2.671087456
2.918032787,2.918330309,2.947368421,3.031735318,2.863342499,2.574613371,3.30625,3,2.937096101
3.570731707,3.352788946,2.666666667,5,2.536532856,2.124892823,3.78387458,2,3.29078394
3.225650303,3.088384293,1,3.427448917,3.294880694,3.355037522,3.204819277,3,2.942317287
3.455376358,3.79975577,4,3.955438096,3.67732202,2.525872959,4.075471698,5,3.641319557
3.766666667,3.737704918,4,3.793293001,4.090820055,5,3.980769231,5,4.052750553
2.678362573,2.623174751,3.166666667,2.172358516,1.537973429,2.0190628,2.698122292,2,2.413674433
4.368421053,4.334641012,3.466666667,0,3.948897415,3.283602148,4.411764706,4,3.401999
3.871794872,3.937885664,2.5,3.856275104,3.955197409,2.383222785,3.615384615,4,3.445680064
1.369131054,1.541786744,4,1,1,3.148383195,1.371279534,1,1.918654361
3.78994899,4.20614412,2.333333333,4.554488703,3.596312245,4.00748499,4.951040392,3,3.919821825
3.9125,3.78758944,3,3.99836762,3.398419648,4.543194067,3.025641026,4,3.666530257
4.02011705,3.843661139,3.333333333,3.826837877,3.710433446,4.015165509,3.910395764,4,3.808563445
3.594604774,3.566109757,3.714285714,4.205349829,3.626712448,3.758283542,3.211162748,4,3.668072688
3.376,3.507811041,2,4.105404312,4.012292013,2.236379216,3.777777778,3,3.287952051
3.748403868,3.670063395,3,4.311230304,3.97862522,4.059881419,3.523668639,5,3.755981835
3.46969697,3.460449758,4.2,3.072788156,2.567455906,3.914279167,3.018518519,3,3.386169782
3.785145675,3.760870109,3.5,3.915479831,4.40596397,2.711918836,4.197530864,4,3.753844184
3.566835967,3.526441854,3,4.079219251,3.608653682,3.954507992,3.071428571,4,3.543869617
3.352164071,3.382214067,1.5,3.128028277,3.405380228,5,3.416730622,2,3.312073895
3.827026238,3.594710821,4.333333333,4.449734535,3.930027227,3.583557524,3.848484848,3,3.938124932
3.502394339,3.539325843,3,3.483928296,3.358777265,3.06143608,3.875,3,3.40298026
3.827116291,3.825168544,4.555555556,3.950953343,4.044197895,3.458839472,3.48380026,5,3.877947337
3.497246395,3.418472063,3.333333333,3.649498527,3.081441781,4.776225499,4.375,3,3.733031085
3.002813148,2.890226979,4.5,2.58497698,2.147048408,2.38547595,1.535624365,3,2.720880833
3.481038907,3.427849613,3.052631579,3.282464196,2.950476417,3.365957156,3.971005552,3,3.361631917
2.973214286,2.973214286,2,4.366976949,3.37009139,3.463668627,2.038781163,3,3.026563814
3.7812804,3.864402479,5,3.553078482,3.272970086,4.776658146,3,3,3.892627085
3.570170227,3.511637446,2.588235294,4.102109512,3.825248811,3.436951844,4.125,3,3.594193305
